Hash,FromAddress,ToAddress,Amount,Memo,Timestamp
FCB86A82EC098574420F720151CF5B48F23AE40C7A3925B7BEB66E454CF73940,rsFLfgmPxyqP6KbG5Q5jbC5ejRCFyRas4E,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,20.856000,core13fwrup3dzeu5sqcvx69fqk8zg5py5k9yq6h4uv:1007961752909,2023-05-01 15:04:02 +0000 UTC
347D66F930FAC3DEBA1AACCD637456E7B9F8EE2901C70253B704D97E00AD1271,rU2vtwJGnxEaC13aDqqGUZyzShsofL2KCY,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,2369.955656,core1rr8gwswq6amy5sjpz8upz0s7lmhz5lnj0fnzcm:1007961752909,2023-05-01 15:02:41 +0000 UTC
C1BBC97B6AB66C036C81ED888376B29BBF02CEC258E657F6BF39134464EAA699,rG4zaRNEtXFgBYsK8aqAUdCpaf5UpRqQMC,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,204.426312,core1creaqnj9wu38wfqg062xptayzspd0cln6qt5nn:1007961752909,2023-05-01 13:05:50 +0000 UTC
E7011FE2E3C786ED8E0110CFCFF83E918539EA6B582021D8391393B0838EA9B7,rGBzR1knscUAZry5qJW91hQxgCF5MGdf8F,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,450.000000,core17nhnn9j6jncjdrdls5axdzf45gnz2nwjtqjmcj:1007961752909,2023-05-01 12:15:20 +0000 UTC
7BD85444D938642686D577A323B2A9C7F7214DB2C28C519597C2CD375DAE94F5,rJmP6qeKJ3asRL2fwN2UffiXZhc9Hx4Mmr,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,6859.161693,core10x6z860aquyeenxeejn07advuxaq7zrz08qt4y:1007961752909,2023-05-01 11:48:22 +0000 UTC
9B0882858CF461F066C30AFE13F4DE5DCB52712BA099CF5584E73EB67C7673C7,rJmP6qeKJ3asRL2fwN2UffiXZhc9Hx4Mmr,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,150.000000,core10x6z860aquyeenxeejn07advuxaq7zrz08qt4y:1007961752909,2023-05-01 11:39:50 +0000 UTC
0DF4F09867D76226177D67E03D767F913B60464A21D249D1216C44B6FFE36A67,raoHqaJQ96keweU59wHjQmrntciZwprR7K,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,1403.089096,core1fsfj7r2f47awkdef50epmr7an0lf2pxtaj9793:1007961752909,2023-05-01 10:38:31 +0000 UTC
F72480102231B9778DC0571E688AE3552B5E3CD0354C499CE013A94BF59347D6,rp1dFtrfdxyHo4hoyczQKMHWvXeufiZQw4,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,30.181388,core1ws6cv5qnd50vwl2uxguynfxkt0pyxnq5mj6kcd:1007961752909,2023-05-01 08:36:21 +0000 UTC
DE7F0509F4DA5C06F5B451F6C712BC16E0B84A9BEFB3CC24A40B319519B76AFE,rPPNMtxWms2qbyB4rZGLCDx1cubHGi9Dua,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,1035.233245,core1h05vaw5v8xd5vvryqzxf63mduw7n3639jggqgk:1007961752909,2023-05-01 04:04:31 +0000 UTC
7FCC68F9F150C5B30B921BDD9CFD074C59B022A485BEE6F03D2BCBCE7092C287,rHVqQ68uGv47Yntq6euwtNNSzcS3AHoGSS,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,1025.000000,core16yfrpku4x4y3a8qn0nhulktf3rvx0vmzlmugc5:1007961752909,2023-05-01 03:37:40 +0000 UTC
93FD34E8AA63BD98BDBC6BEF6BD2B5FFD3BB423770571A1ABAC21ABB5F014297,rHVqQ68uGv47Yntq6euwtNNSzcS3AHoGSS,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,5.000000,core16yfrpku4x4y3a8qn0nhulktf3rvx0vmzlmugc5:1007961752909,2023-05-01 03:26:31 +0000 UTC
60E584EEA6799127BEA82FBAAF21F4FCCA4EE3E527A31057E4A6A105AD916405,rwjKvAELoFXsWyzEbhosEF7VAzW8iPq5CY,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,5572.930050,core1wm8zqupp20zpz6cks99d4xekgpmfpf2mmp8pla:1007961752909,2023-05-01 03:04:00 +0000 UTC
5E1613D2B3B3194E6670E69C97ECBBD31E4EF4358B30202767222BC40EC73B57,rPdmnLUFVvKkXe1P3HkAk7jjoeuPwzxm84,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,6800.000000,core13wpdvmc9yjx2dhmdmmm3xat5gdp4emcxt294vg:1007961752909,2023-05-01 02:15:31 +0000 UTC
28B706A3118843CCFFB902C7D2C3B6D5A25A38242CA62D8E3D77D4DB425686E7,rwjKvAELoFXsWyzEbhosEF7VAzW8iPq5CY,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,14.000000,core1wm8zqupp20zpz6cks99d4xekgpmfpf2mmp8pla:1007961752909,2023-05-01 01:54:21 +0000 UTC
434A967A4298DDCF56EDDCE6CF3EABD26FE46CB3DE90B34847D3837A4443C6C5,rD3dHvY2aPJd3kMNb7zQRqnpNU4QKihoPv,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,5000.000000,core14dqsuhj4sqz4r4mh5yc5rlp00jj8ype7tzanes:1007961752909,2023-05-01 00:25:31 +0000 UTC
8E935179BF6AD226CAF4D211795D80F3D1684123194353EAC9C6B9B850FD4448,rLX37xeDdDzuUvLKMPdpnshoPwScrRVko1,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,2000.000000,core17fw6j2x79x44py76zzcy40uk2n5zsdmux03anm:1007961752909,2023-04-30 23:39:32 +0000 UTC
8165924C41840E11F14D29F2BFDEF8D4550755D2DEF0279FF0198853BF320F85,rLgcneG5BHHnZ1RdrjZAZskYGsycvNA649,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,480.865340,core1htwptcnvltnlq36pgx9csrhmygk2jhh8rfk0p5:1007961752909,2023-04-30 23:00:32 +0000 UTC
13759FE1F27F13EB0EFCB57FB3F9E10085B2C4324DB9D3AD7EA4DCA6B8545CFC,rLgcneG5BHHnZ1RdrjZAZskYGsycvNA649,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,20.000000,core1htwptcnvltnlq36pgx9csrhmygk2jhh8rfk0p5:1007961752909,2023-04-30 22:49:11 +0000 UTC
A6F8012A51DB629BAAECEA179FF66B18B244EA5FB346984EDAE55CEB0A6E23CD,rhndLgfeVvJLhztXjWMt2nTCwX52aQ5gvv,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,39.371418,core18jtpx3qvxresq5e5u2ydsnpqzq37h9jm4fh33h:1007961752909,2023-04-30 21:20:00 +0000 UTC
E7AED1B83D00D2B0B3F4149A3C52E5C4F5C8D0AC208E8188287025E1638D9839,rLNPADmfkKa2S7tVAPPWfnhWL4cgBCb3x2,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,3364.000000,core1ug32u4kuyfar5knwv9mpevy8qd9dydxp7vth96:1007961752909,2023-04-30 21:08:30 +0000 UTC
20CF78EC24DC269894AC841EAE76494DDE9884A400D6ABEC0D82A27B23EDD4A3,r3jbzi99icU2Z4wrj4LHarLP1FS6PNwnkr,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,4892.353975,core13qv5dlnzlaxqqan98w5j990fkmcgnd4wqeequx:1007961752909,2023-04-30 20:56:40 +0000 UTC
F4873DF5724B4EF6D4B9525B7627344D9195A589C34AC058F620057A9CCE45A3,rn2KWPRqEwX5NDs7jjo51YcZFBiMkmJgTu,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,57780.000000,core1u7yuk6m698se3r0q7kgl8mqgaav73ru7vemt33:1007961752909,2023-04-30 19:24:31 +0000 UTC
8221701A4E5C687C326CF0A368884DD45A41ED9E8B93D39E15641ADAC848A0C7,rPhAmbDRGS1CNA8Ht222NSQtvxEZk9QrFW,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,4084.182996,core1a652ykypdwxz7kw4gfkudegcgculrdpxps4vq7:1007961752909,2023-04-30 18:21:11 +0000 UTC
2CFF3C44EBD072B9873958B7F4F24AD8782DA1B57C03EF751563B700B40A8FB3,rf7UKK57w2XzLtDLTa8QBMa2KoDCiCJGhV,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,218.000000,core1arueexevxlzk307v8km8hxw3vrewuqtw8stqp3:1007961752909,2023-04-30 18:19:01 +0000 UTC
8DBF3C4D29706C5FB5019F5FB7275D45B032521D775EBDE4DD29AA3D90BEA3CC,rEtN2RTXAYD8UgpGgoGkBow4ejwEbLxsXH,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,83.938996,core19v83c7zvt8zq5waxzjeatwe45vaggttkw7a29h:1007961752909,2023-04-30 17:19:10 +0000 UTC
ABC6140AE2F897DD8CAF6242E3F6B2481F3A84564E712D02EEC7C2C759DA61ED,raKdnf8Hq5EouZgvoaji2QTobSBd1cay2P,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,115.220781,core1swyx6xa8c0z8j059jyy320pqvfjwk5aefkql35:1007961752909,2023-04-30 17:03:00 +0000 UTC
F54E5DB4E8FC93F96E5FD062A843FCFD94277710EA949C58D9281D6C80AC20D1,rUbC7gCfc5rYjUhryG1691v3tFvdUpY4KV,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,802.400000,core1k2xtw9ulra5whu46j0lrhhzancen688kw0ggn8:1007961752909,2023-04-30 16:36:10 +0000 UTC
208A26CE14DCBE79BD088513EE0322906C704C3F8F3D954780FFDBAD6592B850,rpsqDbi7Czd6Vd6LuebYnnS8PQvHzPmvPF,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,10.000000,core16yfrpku4x4y3a8qn0nhulktf3rvx0vmzlmugc5:1007961752909,2023-04-30 15:23:00 +0000 UTC
6E8DAF4EDCBDE32608EADCF68DE8FDF1EBC806A2FDC171ADE4DE310A19B9C108,rKuaQQLdqtKzvJGsPY313gaAxxjRvkpoXA,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,16.983539,core1qdz57ezg48wmnc7envwk3n0cez2tkuhjsta2v7:1007961752909,2023-04-30 15:17:00 +0000 UTC
FBCCD9CC4F87DA49B7BB82CEFC4715BF97BFDD86BCE84AFEFC99E185134FD714,rKsp6NApTFn5G3xyCorq3V6gmcHVMVANMk,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,2000.000000,core17zjqamk6h6yt7jp05q62wm4dygk9pd0lh0pveh:1007961752909,2023-04-30 14:42:12 +0000 UTC
17340AF3936CEF7F213C5DA4F6962D5EF4099F0A342E0EC75606E3AB38461C35,raEg32WsSwWr9whE1fTErPHZ8BEysDv61F,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,12.755500,core1yvwmdwq9wt2u7vzr6zmvh0g2qx0k79akvgkzyz:1007961752909,2023-04-30 14:26:30 +0000 UTC
161A1CE3D75111445ED9A610F4E413AE2E3DF6C6EC73BB38406BA8271921DC2A,rDm5Jx2W4M2SM7WJS2Web9V4sZMMm5Rj1C,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,1988.578062,core1d7a8gajpkpwsyl5f695qak6ydk02m8yywekv3v:1007961752909,2023-04-30 14:11:01 +0000 UTC
3D6AD54C2AB55E0BC3DF7D666A86E373FD92B79D99BFB9F1FA7642AAE00356BB,rLqR2DZs8NdtD99B5zNgmwqCms3ntvUNFE,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,2183.000000,core1zvt4gx6f4xgysehz8tkmucl43wtlzr6prtry8p:1007961752909,2023-04-30 13:16:02 +0000 UTC
A2EC053277899557ED73D7A82302F3D919AA6ECF0C90BB37BCCDEE8AEC01499A,rLAaer9eVccHx7TBBTYhuHbZQisTwB6d56,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,200.000000,core13wd7mfk4hrh3x2t25s2wzwte4h3xn6fjkyxqdm:1007961752909,2023-04-30 12:31:20 +0000 UTC
213B211EBF148CAE77802BA49D6FB787865EFC5744325962A4B2C1BD883FC7FA,rGVxJ1kM2kGjZotPPpHTdTfoFUGoLKchxd,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,421.000000,core1590ymn98tcvyp360sclqye5m00rds5f445vrpz:1007961752909,2023-04-30 12:17:12 +0000 UTC
027127234DBE6327836F48FDF3C9BBBF46C6F7C9C264066A45EFD76B9DF763B5,rpfz9pUWGsdfL97e1M5bpgnV9woTyST1fP,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,133.020000,core1gcu8l38xtuawde3slnhykzv9833uqvtnvqfg3h:1007961752909,2023-04-30 09:55:21 +0000 UTC
44131C6B990C9DE3674A9D273D10153DCF0B935B6CA5FAF4D25295A62EFF84CF,rpsqDbi7Czd6Vd6LuebYnnS8PQvHzPmvPF,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,10.000000,core16yfrpku4x4y3a8qn0nhulktf3rvx0vmzlmugc5:1007961752909,2023-04-30 08:20:00 +0000 UTC
D8BD629FE2DF8DE20DF38D0004B3208CA7029BCF30D90DC5E96206F733099C05,r3R3Fzzx66fauXfKtZMugMQxtUm1i4Vef1,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,84.230000,core1kec5sspyjjptyeswc5m7d7lf6a6g5m5qmnv3y4:1007961752909,2023-04-30 08:02:10 +0000 UTC
71CE0BD3DF10D412A32EE417F666BB43CF2ABEFAB69FBD70B8362E724805ECAA,rHVqQ68uGv47Yntq6euwtNNSzcS3AHoGSS,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,1950.000000,core16yfrpku4x4y3a8qn0nhulktf3rvx0vmzlmugc5:1007961752909,2023-04-30 07:13:51 +0000 UTC
BA925F70F2E48A59FEE50900A44976AC41313D8F7189B709321A064B36D904A1,rHVqQ68uGv47Yntq6euwtNNSzcS3AHoGSS,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,841.000000,core16yfrpku4x4y3a8qn0nhulktf3rvx0vmzlmugc5:1007961752909,2023-04-30 06:24:31 +0000 UTC
2F7237DA33B7214F97989EE3395C4092E18837996CC1A20AB7E582363847AE49,rLiQX24k5UYXyRoLB1orkZRsuuk9rFHVKj,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,200.000000,core1aex9x5fcm20tau44qy4tlfwqklwxrxa5zed5xx:1007961752909,2023-04-30 06:18:00 +0000 UTC
7C7B4BA980D4A5693211291229F26908A9483360A74791F1D39559CDB4AEC1EE,rHVqQ68uGv47Yntq6euwtNNSzcS3AHoGSS,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,10.000000,core16yfrpku4x4y3a8qn0nhulktf3rvx0vmzlmugc5:1007961752909,2023-04-30 05:58:31 +0000 UTC
05897466FD125FBB3D443F5BBC6947E2498B9FE854C6144E70DB5C2133AE7711,r9BJVBwTaEXYokQecjCY1GRatrJi4VjuDT,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,1583.339751,core1p43dr6m8u5qkrm2q6zt0k80gjuyvnn9trz7kvz:1007961752909,2023-04-30 05:42:10 +0000 UTC
AB5D960001C5FBD7BA2DEEF92F1BF33393DF4B8F12345149B8CDA3E44B7E8B3F,ruLcNoebTmyUB7Ck2dcoyWbJghiCkLoyE,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,2069.000000,core1055t48xju0jwt5kdkz6el73ddrutvzmqsp2vvn:1007961752909,2023-04-30 05:22:31 +0000 UTC
3507528EAA1BB516360247E08716996A4C1AEBCBDCC39503F40A4705E2F9B62A,rHVqQ68uGv47Yntq6euwtNNSzcS3AHoGSS,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,5.000000,core16yfrpku4x4y3a8qn0nhulktf3rvx0vmzlmugc5:1007961752909,2023-04-30 04:43:11 +0000 UTC
8E21B6FFC9A959FA04658CF788D83D3F66D2D640B1E22944CBC06429E479DD71,rHVqQ68uGv47Yntq6euwtNNSzcS3AHoGSS,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,10.000000,core16yfrpku4x4y3a8qn0nhulktf3rvx0vmzlmugc5:1007961752909,2023-04-30 03:59:01 +0000 UTC
CFAAD54416DFF57EC6CD99D20394952298B22C8AC465A3A3A4BE19F48EA32E9E,rpc29vQrfyvhKPUA2vVr4A3mk2r3DBbxuW,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,8.660103,core1cy5lf8hr8vuzw5gpttys5a2zjq4cpzgtc5e05w:1007961752909,2023-04-30 02:27:42 +0000 UTC
8325FE8F015404CFB18935C0C03988F51B1D4082E051488D915EE6FDFAE3D8CE,rP9o5zyVmiR8E6vYRG6k5tH9Qid3KweyKp,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,70.000000,core1cn6e3mkza8tntjchy9m30dh5u2nm776eqfz9em:1007961752909,2023-04-30 01:59:10 +0000 UTC
B1896CFFF401940F719402A92593A7F00CF5C6BFEFC1EBC891C1E15D6B743961,rHsPBrwMt5euncG67Jjk4Hom8uvdcEWgij,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,397.525175,core16ru2qkmqnnpwz4rdy6t6h4w9mmng6egrwghyre:1007961752909,2023-04-30 00:56:10 +0000 UTC
A7CE94DED5107F6304E7218756A19EAD4D3A11ABA1C022643417A7EB004DF6DB,rEDN6pACAAyaUAsozC7wGB9yNCFz3FGDUj,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,16100.000000,core1pd8y2plx9qget30y5r4upw4n7qs9q7mpjvyqrk:1007961752909,2023-04-30 00:54:10 +0000 UTC
D1CB705A0D0462EC9CAE78EB6DB2D120FB050510D205F2E33C47B8C7CA529DFA,rEDN6pACAAyaUAsozC7wGB9yNCFz3FGDUj,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,10000.000000,core1pd8y2plx9qget30y5r4upw4n7qs9q7mpjvyqrk:1007961752909,2023-04-30 00:11:11 +0000 UTC
E75271C7B34CD292650A6279A537D88B40167D2C2701A2BF24FFFAC3C7079B7D,rHCznfikyMuUnvU7sucDmRwXpKgiHaigHD,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,1590.696082,core1eytjtndgl8t3fyduz3qfkm6j6l6uwgktrgywtq:1007961752909,2023-04-29 23:56:00 +0000 UTC
B01F2C00CE86F2ED666DACB23A6AFB94BC5F191505232C882A4CB013E589605B,rJdCDTDLpbtvvi4QzDygrjBpkfo2o8KRhP,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,5.000000,core1lkskpd4ucmax3tz70vcpsayg3japd2d5zdns2e:1007961752909,2023-04-29 23:23:02 +0000 UTC
8B64B68F092E2845E0E3BBA52A8935CEAB837501B7ADFC320E8DD4C87261C4AE,rEDN6pACAAyaUAsozC7wGB9yNCFz3FGDUj,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,5.000000,core1pd8y2plx9qget30y5r4upw4n7qs9q7mpjvyqrk:1007961752909,2023-04-29 22:46:21 +0000 UTC
5552223C64758DA96F735E67DD57307CE347989F77E93ACE3085D528953BB9EF,rGseMBujXYYn88aK3HvXSsjtGnUPDxVenY,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,2500.000000,core1fm9w57hcq5984d07ku9ewfwaxt89w64uh5cqu8:1007961752909,2023-04-29 22:01:52 +0000 UTC
2B4696B92945CC5A98800025A39ADFD7A39F7116C13BF4C5887286448B432A17,rHsPBrwMt5euncG67Jjk4Hom8uvdcEWgij,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,1173.746337,core16ru2qkmqnnpwz4rdy6t6h4w9mmng6egrwghyre:1007961752909,2023-04-29 21:39:42 +0000 UTC
FC2B057F47F86569BDB8CF089D32B11124EEE59E9D66F02B28E69D674B2459DC,rKRgLvKTT7BHABMasuSfUqHnD5UCvRFR4c,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,8060.999186,core1ucuurfgj96w858dq0q2afc6jq2sz7fl4en5snj:1007961752909,2023-04-29 21:34:31 +0000 UTC
1187F3761793E434A6F2BEA7302A401B9CB819B6A90297939ECF7230972340BF,rHoGHq6vJ8vHnGpJkWnAkF1cbL76697HKG,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,263.488858,core143dguz260gu9suvm2nc53eurgscsj339ms6kne:1007961752909,2023-04-29 19:25:01 +0000 UTC
14E39DFFB9C3C66A54982E88D44DC7EEA99C6BFA1F049B0F212983F36C737FD8,rasyRL3KNk6VJcSac3J8nDvTBuaN5nrjbi,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,1345.000000,core1q00csehp0lv7z63a05nseg0h9e3vdahc5wl2tf:1007961752909,2023-04-29 18:54:11 +0000 UTC
CD64C7B708C19CF859ACEB0B388DC499DF8BCE7AAED5E3A4A8D699E05C9EC7E5,rKxRLuvkH9pxTN5Nv23jA9vpeJKu9FoyUp,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,111.000000,core172f8ptt3g85et60e5j9wvegmsl3y7hyueumras:1007961752909,2023-04-29 18:01:42 +0000 UTC
A4F1049D0FD283507A3F2EB1CFBE0786DE9BDD1BC1A978899A901B0146A9C858,rNco5dyUQYGSnYEENvKdu8q3N4pvfrheAx,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,1976.723711,core1fcugdam8qqgkpmmklg5xm0v3g3k9sc3pjv88ga:1007961752909,2023-04-29 17:01:41 +0000 UTC
1EAA4848196111ED0FABFDF684A76C403607D1B1E168244B03FE1F751F989372,rhjUWHDzeJndCy4foyLoGmatkN8yf725qi,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,1800.000000,core1n3czh37xtt5w2fch4gtamr57kpscn4nf836xhd:1007961752909,2023-04-29 16:44:41 +0000 UTC
B55521293FD85DC667C9FA769F451D15E4A1B6498388714CEA41779CD69FDE43,rHemLbJcg4kXRF91qDWqKB39QGkhvrPnxS,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,200.001084,core1jtvwldk6klgz5ng0cu3hyjlmev0kvap4ys9j9e:1007961752909,2023-04-29 16:29:20 +0000 UTC
1CE0317E72E3C994AC68FE7CC2870E197ED11380A301FF572BF13D7A4448AB0A,rhjUWHDzeJndCy4foyLoGmatkN8yf725qi,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,82.000000,core1n3czh37xtt5w2fch4gtamr57kpscn4nf836xhd:1007961752909,2023-04-29 16:18:00 +0000 UTC
ED289FDFE9F55FE2FB1D2BE0FA2FE3024CCA65BBA54960C0185287EC26E1BBB9,rP9o5zyVmiR8E6vYRG6k5tH9Qid3KweyKp,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,10983.000000,core1cn6e3mkza8tntjchy9m30dh5u2nm776eqfz9em:1007961752909,2023-04-29 15:25:31 +0000 UTC
227FEC9976FF298B160CF8B07E75189BEA73AEFB28CF39ED8595A7E8251BB473,rDXxPcU4FdDeDFW1pfmF7w5sxNE8TiBmk,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,47.325944,core1czrvl34flt8qhx920vs9xgjvk4fg66m9dc0rh0:1007961752909,2023-04-29 15:24:50 +0000 UTC
ACDFC94397010F5CE69EF531FD402479599DA15518F570E3DF077A8C43653C5B,r3eEddARaLzuCQntxixfweMJngL2vdWg4K,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,4.800000,core1nkj5fhhz954taeaeh6u3cr9hvhyxeq87ldatwp:1007961752909,2023-04-29 15:24:50 +0000 UTC
657F8878DA4D032869B9920C0D9EC7049852B8AA772893BF40919552E7DFF58D,rJJi2sMEvogrG51qibdLDd7tzxxgqH28Yy,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,55.441872,core1esjvyrwtgaghygwc5v9m6qm35thsgd7sr84l34:1007961752909,2023-04-29 13:25:10 +0000 UTC
B08FDBBE080334F3F79A5098740848369F8F1687AF91A545DAFFAE61CD729BA8,rNcsKxsQueJQvhomzuv6KbFrdRNPiMUsUX,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,1235.946490,core1u33kvdqj9jph7knn7076je5kcquhht23cwdqhu:1007961752909,2023-04-29 12:57:11 +0000 UTC
CB5394086310775E7EA8A481448F935687489B77A74B35897D0BEDE9D6DD907B,r47chT9sj4wWrDpn9eGQhEFR7vP51UbpRS,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,8300.000000,core15c3fu4sq285s2d4re9xusvwav03zlt3yhsm7du:1007961752909,2023-04-29 11:08:41 +0000 UTC
980B42BC555599BD5DB8C6ABEAB809880DE14A79D1EB81358FA4FAA613242AFD,rJv2yAVAsHwUdNoDWDhvKr1dHMPHFAaKMX,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,7550.000000,core12h3a58uhq6nr8jckjjgpwcc5k9rtcgfnsfr8ug:1007961752909,2023-04-29 10:09:50 +0000 UTC
BCDD78211D38D09377ABF1DD29F36F57A508360CCDF60C426AE87ED7ACB19EF2,rJv2yAVAsHwUdNoDWDhvKr1dHMPHFAaKMX,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,100.000000,core12h3a58uhq6nr8jckjjgpwcc5k9rtcgfnsfr8ug:1007961752909,2023-04-29 09:55:51 +0000 UTC
A0D40370598A36A7E06EB0F8240DE15F90A36E3405B8B98E977F82F03FA33BDE,rJXWemwhjaxbVGRC7He8UPFe9rzf7x6XoQ,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,4700.000000,core1pxacvrfqfpw74xz4ssy029sdpt3unx6ch7yjsx:1007961752909,2023-04-29 09:04:51 +0000 UTC
BCB2367DBA5AB9D09DC0AF814A5BD05E2EEFF4ABD93B8F05440B135A6171B5D7,rs7ffE8psk7hBsUH4Zd95NCSvHPX1ebbRw,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,1109.949877,core1mmu7tufdf7hr5fp8k3eqjy8t7f2fl7hkrdh3lz:1007961752909,2023-04-29 06:02:41 +0000 UTC
F7A29BAD2A97F06A8D7FB2A19BC78CD01950C8F7AD6BDF91C6AB7A559CC0A67A,rJXWemwhjaxbVGRC7He8UPFe9rzf7x6XoQ,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,50.382350,core1pxacvrfqfpw74xz4ssy029sdpt3unx6ch7yjsx:1007961752909,2023-04-29 05:32:21 +0000 UTC
3D42B7D248A3E5C7291CB90218816CD05175982CA82497529BF8F6D2D6E908EF,rwWuXv79eu1XF5Jetj5Pqywe1MVYUfqeBv,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,704.958000,core133cjxksk07dr0sdeymqdg9mcprgpukmzmruml0:1007961752909,2023-04-29 05:23:01 +0000 UTC
36BC7158C6D5EEA607DAB1F26F5A75A824B4BA82E49E316F2D1D5273402F9B38,rp1dFtrfdxyHo4hoyczQKMHWvXeufiZQw4,rcoreNywaoz2ZCQ8Lg2EbSLnGuRBmun6D,319.923392,core1ws6cv5qnd50vwl2uxguynfxkt0pyxnq5mj6kcd:1007961752909,2023-04-29 04:49:20 +0000 UTC
